client_id,BTS,etat_client
31013043,31X065,Active
32010378,32X069,Active
23010673,23X084,Active
45010033,45X001,Active
22012392,22X120,Active
31080123,31X040,Active
23011261,23X078,Active
24230021,24X031,Active
25060294,18X028,Active
18010761,18X001,Active
19150010,19X025,Active
39220042,39X100,Active
7330145,07X008,Active
32100113,32X048,Active
42090101,42X017,Active
31250229,31X452,Active
16240583,16X377,Active
15400035,15X072,Active
3220014,03X010,Active
10350123,10X016,Active
24300062,24X018,Active
26170048,26X149,Active
48010897,48X159,Active
15260039,15X188,Active
28250064,28X017,Active
29280050,29X031,Active
17240054,17X002,Active
8070024,08X030,Active
42140177,42X031,Active
21060356,21X001,Active
12160017,12X116,Active
16550050,16X826,Active
17270162,17X108,Active
16550042,16X985,Active
29200010,29X023,Active
48080005,27X008,Active
15011665,15X180,Active
44370027,44X056,Active
22400011,22X027,Active
36080034,36X077,Active
31120023,31X335,Active
16410085,16X1503,Active
16510208,16X496,Active
16340098,16X196,Active
16010171,16X222,Active
29440045,29X078,Terminated
3010930,17X118,Active
27011274,27X137,Active
19600016,19X048,Active
31040402,31X014,Active
29170026,29X087,Active
27270044,27X127,Active
13590005,13X174,Terminated
42170155,42X090,Active
42110267,42X076,Active
18170005,18X072,Active
10011082,10X006,Active
21020014,21X016,Active
24340018,24X087,Active
18260428,18X046,Active
14280081,14X017,Active
15470004,15X177,Active
18010457,18X001,Active
12070029,12X025,Active
30090265,30X092,Active
16490482,16X507,Terminated
17240304,17X002,Active
45010011,45X056,Active
15460145,15X038,Active
28010813,28X082,Active
24230024,24X031,Active
19011548,19X148,Active
16550258,16X417,Active
1240024,01X048,Active
16560112,16X086,Terminated
6210023,06X223,Active
1050066,01X026,Active
43220077,43X008,Active
16340176,16X274,Active
35080318,35X103,Active
39070215,39X052,Terminated
42150089,42X067,Active
10010558,10X114,Active
4010034,04X088,Active
41200141,41X054,Active
44010529,44X017,Active
17240179,17X069,Active
12010148,12X100,Active
16210423,16X575,Active
14011429,14X077,Active
43270181,43X011,Active
16520060,16X212,Terminated
24010674,24X060,Active
16060210,16X838,Active
33030013,33X018,Active
16570241,16X977,Active
25100017,25X163,Active
2010050,02X187,Active
35190052,35X084,Active
13550021,13X065,Active
19011206,19X013,Active
5370099,05X014,Terminated
11100042,11X015,Active
19470046,19X261,Active
24300056,24X008,Active
33050033,33X004,Active
21230086,21X107,Active
35130127,35X012,Active
22500026,22X203,Active
24300206,24X008,Active
28010169,28X096,Active
44010051,44X004,Active
11010814,11X002,Active
14380350,14X040,Active
19360038,19X041,Active
14380012,14X078,Active
46040034,46X002,Active
16420392,16X911,Active
8100015,08X007,Active
47060111,47X010,Active
2200212,02X074,Terminated
16010493,16X019,Active
4220002,04X066,Active
35250043,35X053,Active
13380837,13X027,Active
20120011,20X078,Active
21080053,21X036,Active
15280008,15X028,Active
39010570,39X002,Active
16030143,16X705,Active
14230021,14X053,Active
9030030,09X310,Active
21010730,21X157,Active
7011665,07X020,Active
28260003,28X037,Active
30210024,30X104,Active
28320035,28X048,Active
2030187,02X027,Terminated
20011016,20X080,Active
6110018,06X111,Active
15420062,15X131,Terminated
35110073,35X088,Active
5011586,05X062,Active
46130189,46X003,Active
36010279,36X016,Active
18010954,18X044,Active
6011437,06X123,Active
31050234,31X055,Active
14180028,17X016,Active
29220107,29X013,Active
30010830,30X036,Active
22360062,22X055,Active
5370065,05X115,Active
31250202,31X445,Active
48010065,48X005,Active
26090245,26X041,Active
31230086,31X018,Active
28130097,28X004,Active
18010127,18X145,Active
29010969,29X107,Terminated
16320062,16X1065,Active
35140057,35X072,Active
9180261,09X144,Active
16270183,16X775,Active
47070163,47X027,Active
44020011,44X084,Active
23010822,23X094,Active
34280169,34X103,Active
47010179,47X025,Active
27010131,27X050,Active
31080948,31X100,Active
4180006,04X013,Active
27160119,27X062,Active
28010263,28X164,Active
27110079,27X028,Active
21130024,21X034,Active
18010768,18X081,Active
22260034,22X019,Active
35230117,16X600,Active
35070079,35X059,Active
9090191,09X159,Active
16570240,16X783,Active
16390408,16X610,Active
17200026,17X013,Active
25120164,25X054,Active
24010906,24X002,Active
39010736,39X074,Active
36080096,36X077,Active
21150134,21X075,Active
2250022,02X201,Active
22030042,22X052,Active
48040107,48X021,Active
3010800,03X077,Active
14011332,14X137,Active
46030086,46X036,Active
5010491,05X171,Active
5060135,05X122,Active
22510008,22X084,Active
44330023,44X057,Active
42080042,42X004,Active
34011260,34X003,Active
38210120,38X019,Active
16170751,16X144,Active
21010728,21X074,Terminated
13280152,13X189,Active
17180038,17X015,Active
16170776,16X144,Active
40020017,40X010,Active
10320328,10X099,Active
48200019,48X007,Active
28010729,28X100,Active
25060634,25X254,Active
24300202,24X110,Active
16320089,16X131,Active
4050212,04X041,Active
14011003,14X077,Active
27011204,27X035,Active
31160030,31X167,Active
21360121,21X033,Active
38010328,38X002,Active
42220059,42X117,Active
31012313,31X087,Active
26180091,26X119,Active
16250329,16X856,Active
17070268,17X012,Active
7010732,07X027,Active
38110005,38X005,Active
7011592,07X033,Active
5370095,05X014,Active
40010248,40X067,Active
28430003,28X097,Active
10011139,10X006,Active
28350003,28X092,Active
24040072,24X089,Active
12200037,12X081,Active
26270064,26X022,Active
28360015,28X154,Active
9030096,09X234,Active
15650082,15X095,Active
16280123,16X355,Active
19011849,19X013,Terminated
9011395,09X125,Active
15050127,15X045,Active
31080397,01X001,Active
35170071,35X009,Active
45090222,45X030,Active
36080008,36X014,Active
9070327,09X084,Active
25011241,25X327,Active
29450017,29X064,Active
5030306,05X067,Active
41100012,41X005,Active
21230072,21X010,Active
13540072,13X175,Active
5011505,05X004,Active
31080822,31X508,Terminated
22420103,22X068,Active
39010715,39X066,Active
40060009,40X007,Active
5060275,05X080,Active
44190145,44X020,Active
15011247,15X002,Active
16490474,16X507,Active
10430090,10X113,Terminated
31013381,31X381,Active
22011375,22X059,Active
44270343,44X036,Active
25120048,25X170,Active
26470049,26X043,Active
15540125,15X032,Active
28010795,28X028,Active
13011138,13X067,Active
23060533,23X156,Active
2010254,02X195,Active
17270010,17X070,Active
41100018,41X055,Active
1240096,01X050,Active
10320002,10X099,Terminated
15520016,15X049,Active
22011971,22X007,Active
44170119,44X078,Active
37010459,37X011,Active
31250127,31X161,Active
36140017,36X028,Active
12040005,12X039,Active
47010590,47X084,Active
6011070,06X220,Active
17270167,17X010,Terminated
29280048,29X031,Active
4010474,04X055,Active
31250344,31X027,Active
47050037,47X008,Active
39010725,39X005,Active
31010934,31X504,Active
4040006,04X004,Active
15320304,15X010,Active
28060013,28X021,Active
31140067,31X023,Terminated
13380575,13X030,Active
26250052,26X035,Active
14160205,14X141,Active
46010816,46X101,Active
43210006,43X129,Active
36080142,36X077,Active
28110067,28X020,Active
2140014,02X026,Active
48270401,48X008,Active
18100061,18X107,Active
25012221,25X084,Active
47130035,47X012,Active
4070486,04X126,Active
25030231,25X192,Active
6050025,06X067,Active
9050191,09X018,Active
35170160,35X097,Active
22011244,22X052,Active
5010925,05X208,Terminated
48010680,48X047,Terminated
14290030,14X024,Active
47130007,47X012,Active
22012215,22X005,Active
17070338,17X089,Active
7350325,07X091,Active
16490249,16X507,Active
27160071,27X132,Active
21060147,21X126,Active
32100092,32X048,Active
16330186,16X077,Active
16010385,16X106,Active
43180062,43X052,Active
34010071,34X097,Active
3010918,03X071,Active
48270137,48X086,Active
28010051,28X075,Active
43010353,25X099,Active
35300031,35X051,Active
17011141,17X121,Active
48010490,48X005,Active
16140171,09X233,Active
22100090,22X150,Active
15310057,15X169,Active
16070354,16X563,Active
3020316,03X009,Active
16090558,16X813,Active
13380664,13X110,Active
16230110,16X111,Active
21350077,21X030,Active
16290420,16X002,Terminated
24160004,24X037,Active
27020025,27X041,Active
1240170,01X002,Active
43250059,43X041,Active
24300175,24X008,Active
6470191,06X183,Active
16020127,16X414,Active
22400021,22X151,Active
3020282,03X074,Active
47010439,47X025,Active
10310067,10X017,Active
46010396,46X007,Active
9170338,09X024,Terminated
41010619,41X017,Active
10320223,10X010,Active
40010344,40X004,Active
30070010,30X021,Active
5011305,05X004,Active
16160247,16X918,Active
9150100,09X186,Active
26200005,26X064,Active
9110003,09X151,Active
19011328,19X004,Active
25061437,25X383,Active
15610046,15X032,Active
19011931,19X020,Active
36020074,36X055,Active
28010019,28X029,Active
12020009,12X013,Active
16200101,16X129,Terminated
16360164,16X046,Active
14380245,14X109,Active
26470044,26X031,Active
22012260,22X004,Active
9070148,09X084,Active
46090069,46X108,Active
23011017,23X017,Active
25012529,25X025,Active
19330558,19X025,Terminated
16070044,16X918,Active
10050216,10X038,Active
7330132,07X153,Active
46010601,46M10,Active
26590071,26X039,Active
2200214,02X007,Active
48270425,48X115,Active
24120189,24X057,Active
35080174,35X081,Active
2280083,02X191,Active
40100103,40X006,Active
2200129,02X007,Active
16400387,16X612,Active
8020029,08X022,Active
2230059,02X154,Active
24320028,24X017,Active
12010132,12X031,Active
47020168,47X043,Active
31012548,31X078,Active
5260006,05X126,Active
21060071,21X002,Active
16240256,16X578,Active
2011114,02X057,Active
36120066,23X011,Active
9070623,09X121,Active
42070208,42X038,Active
26090079,26X167,Active
35130233,35X108,Active
22250033,22X071,Active
42260036,42X013,Active
46220063,46X072,Active
18110059,18X056,Active
11050026,11X016,Active
13010836,13X019,Active
2030115,02X082,Active
16070339,16X823,Active
9070510,09X173,Active
26010888,26X011,Active
40010450,40X042,Active
16330126,16X077,Active
26320136,26X099,Active
28010312,28X100,Active
2320050,02X217,Active
34010202,34X070,Active
2090060,02X169,Active
21040086,18X123,Active
9170343,09X025,Active
5130035,05X186,Active
39010733,39X002,Active
14210029,14X025,Active
16150012,16X080,Active
29450034,29X159,Active
6010056,06X132,Active
35130205,35X038,Active
15630105,15X143,Active
18160067,18X085,Active
22250008,22X104,Active
20010659,20X002,Active
35010302,16X175,Active
6340038,06X144,Active
25060921,25X081,Active
42110248,42X010,Active
16280334,16X336,Active
24230016,24X031,Active
31180120,31X065,Active
16350110,16X397,Active
19230047,19X128,Active
19330673,19X081,Active
40100007,40X006,Active
20010877,20X909,Terminated
9230538,09X032,Active
42110038,42X042,Active
16350063,16X916,Active
3010751,03X085,Active
6011216,06X094,Active
13250023,13X220,Active
2010395,02X076,Terminated
6090036,06X053,Active
14180065,14X167,Active
31013332,31X208,Active
10050143,10X069,Active
17011028,17X003,Active
13480016,13X052,Active
36110165,36X036,Active
24320018,24X017,Active
15011075,15X002,Terminated
36120028,36X012,Active
18160025,18X088,Active
9070313,09X041,Active
27170089,27X035,Active
15010357,15X070,Active
15210101,15X035,Active
34040031,34X030,Active
34011093,34X008,Active
39230013,39X080,Active
23011634,23X010,Active
2230031,02X154,Active
14380286,14X040,Active
42010191,42X007,Active
15050097,15X045,Active
24011295,24X128,Active
5040057,05X020,Active
16220336,16X714,Active
6490071,06X087,Active
16090559,16X1179,Active
10050073,10X081,Active
39210096,39X062,Active
48210069,48X138,Terminated
41110035,41X090,Active
16170613,16X720,Active
6160026,06X026,Active
13420099,13X170,Active
15540040,15X154,Active
16210651,16X802,Active
20010260,20X034,Active
48010656,48X110,Active
9050193,09X134,Active
15320300,15X136,Active
45010076,46X005,Active
3011038,03X002,Terminated
31080446,31X509,Active
38210080,38X042,Active
16400268,16X1186,Active
45090440,45X025,Active
24080023,24X041,Active
46130022,46X114,Active
19330633,19X300,Active
31060071,31X567,Active
12010522,12X002,Active
48200180,48X127,Active
5012084,05X191,Active
41010834,41X090,Active
31010850,31X078,Active
6010601,06X253,Active
44150007,44X135,Active
7260149,07X007,Active
44190150,44X020,Active
36120030,36X012,Active
29260021,29X056,Active
27240138,27X063,Active
34010803,34X002,Active
48040069,48X021,Active
31150274,31X159,Active
16240558,16X500,Active
35290106,35X133,Active
38010503,38X062,Active
16020419,16X414,Active
15230056,15X228,Active
14150004,14X084,Active
1010782,01X005,Active
4210050,04X069,Active
16390475,16X580,Terminated
16240494,16X386,Active
22011885,22X057,Active
26090040,26X111,Terminated
16250449,16X383,Active
25070162,25X126,Terminated
16280311,16X298,Active
13460002,13X210,Active
21060098,21X002,Active
2011282,02X181,Active
16010140,16X019,Active
6460046,06X021,Active
31170003,31X521,Active
15320259,15X088,Terminated
29220187,29X065,Active
6220189,06X015,Active
9170299,09X024,Active
16390533,16X563,Terminated
18090070,18X057,Active
27011283,27X128,Active
34010813,34X025,Active
23060230,23X153,Active
16550212,16X869,Active
19011048,19X019,Active
35180140,16X399,Active
18280025,18X106,Active
36120026,36X025,Active
16470015,16X082,Active
16240312,16X825,Active
16130339,16X156,Active
16210461,16X1038,Active
18100050,18X059,Active
16120261,16X819,Active
16240067,16X825,Active
23011837,23X013,Active
21190051,21X174,Terminated
15330116,15X097,Active
35120046,16X109,Active
35070065,35X034,Active
26010256,26X112,Active
3020181,03X009,Active
43190059,43X015,Active
12060165,12X006,Active
16570288,16X607,Active
27080115,27X083,Active
16350173,16X594,Active
46150146,46X041,Terminated
23060184,23X032,Active
16460116,16X502,Terminated
2010378,02X006,Active
38010392,38X002,Active
29011157,29X094,Terminated
43320038,16X646,Terminated
16210428,16X412,Active
13010630,13X043,Active
45030099,45X020,Active
32100003,32X048,Active
4010399,04X134,Active
43150133,43X040,Terminated
23011873,23X017,Active
13380157,13X136,Terminated
42110149,42X042,Active
19011543,19X147,Active
35320083,35X021,Active
17010777,17X154,Active
31013114,31X378,Terminated
46010326,46X007,Active
12200008,12X081,Active
9040228,09X244,Active
22011720,22X004,Active
16420242,16X428,Active
15320251,15X136,Active
23011143,23X105,Active
9011359,09X075,Active
18010844,18X003,Active
29360012,29X144,Active
5011792,05X215,Active
25012489,25X027,Active
24011057,24X085,Active
13380670,13X029,Active
39230043,39X080,Active
35180054,35X002,Active
29010112,29X149,Active
13220202,13X076,Active
15330141,15X013,Active
29010808,29X051,Active
16160400,16X1075,Active
26010492,26X002,Active
44220409,44X010,Active
21200010,21X050,Active
34120095,34X018,Active
1010921,01X001,Active
36190035,36X005,Terminated
5011393,05X007,Active
2011290,02X051,Active
16460188,16X778,Terminated
31110076,31X479,Active
15500102,15X103,Active
16010436,16X169,Active
41240010,41X035,Active
31080916,31X280,Active
35140009,35X072,Active
31040170,31X209,Active
27011397,27X042,Active
4210154,04X011,Active
25011379,25X076,Active
48150103,48X097,Active
1240148,01X002,Active
4180025,04X013,Active
2010032,02X068,Active
16090630,16X645,Terminated
26320167,26X033,Active
7010829,07X016,Active
46010559,46X002,Terminated
19330658,19X157,Active
18260437,18X035,Active
28250003,28X017,Active
35180246,35X101,Active
5370039,05X069,Active
16310094,16X194,Active
39210044,39X008,Active
22012161,22X059,Active
16160398,16X622,Terminated
13420184,13X038,Active
7350175,07X091,Active
28270040,28X024,Active
5060002,05X122,Active
5011564,05X002,Terminated
12010023,12X041,Active
13460017,13X309,Active
5030257,05X157,Active
18130222,18X039,Active
2010779,02X001,Active
14010306,14X031,Terminated
16190381,16X1036,Active
9170285,09X024,Active
6370110,06X019,Active
47030147,47X066,Active
22012108,22X095,Active
16070153,16X613,Active
42190225,42X087,Active
20140065,20X008,Active
31040372,31X120,Active
48350003,48X064,Active
17240198,17X120,Active
27080070,27X083,Active
42250046,42X003,Active
8011085,08X043,Active
29460044,29X023,Active
22011296,22X105,Active
17010997,17X021,Active
4050228,04X033,Active
13110030,13X205,Active
16460235,16X087,Active
42170311,42X008,Active
5010226,05X123,Active
19360024,19X041,Active
18120263,18X036,Active
24340025,24X016,Active
31080647,31X281,Active
17011124,17X003,Active
16250171,16X1096,Active
9220007,09X030,Active
34010620,34X008,Active
41010065,41X051,Active
17340009,17X047,Active
16420232,16X183,Active
16500256,35X001,Active
5011440,05X062,Active
14030096,14X118,Active
2040030,02X162,Terminated
16530170,16X490,Active
14011040,14X092,Active
35260037,35X019,Active
13080039,13X219,Terminated
16120319,16X502,Active
41010860,41X020,Active
27030019,27X189,Active
19150033,19X025,Active
9180233,09X025,Active
34020046,34X108,Active
25012495,25X061,Active
22370009,22X083,Active
15590084,15X029,Active
6010355,06X003,Active
28010976,28X131,Active
35010170,35X049,Active
41010398,41X002,Active
37010445,37X006,Active
24300187,24X008,Active
17240359,17X109,Active
5011736,05X175,Active
45020004,45X025,Active
44270503,44X009,Active
48250100,48X013,Active
28400002,28X019,Active
40050011,40X075,Active
7010486,07X032,Active
2230020,02X154,Active
20020012,20X077,Terminated
19180018,19X047,Active
29360004,29X024,Active
16530022,16X098,Active
13410008,13X047,Active
15270224,15M09,Active
42070262,42X028,Active
47030085,47X017,Active
19010386,19X010,Active
16510226,16X1043,Active
17270086,17X092,Active
17070389,17X035,Active
14020041,14X012,Active
17010471,17X122,Active
27110047,27X028,Active
5010105,05X004,Active
17240203,17X038,Terminated
48010309,48X005,Active
46080020,46X169,Active
21090023,21X124,Active
16330174,16X004,Active
25061329,25X108,Active
16500117,16X135,Terminated
29450129,29X012,Active
27260089,27X026,Active
16260337,16X084,Active
47110117,47X026,Active
28010808,28X079,Active
12060160,12X123,Active
19070005,19X057,Active
44270626,44X035,Active
21150101,21X057,Active
18120316,18X034,Active
11010013,11X002,Active
19010527,19X146,Active
34010609,34X007,Active
44010336,44X067,Active
8010257,08X003,Active
16510196,16X083,Active
43010283,43X060,Active
36090009,36X023,Active
32010570,32X001,Active
40010116,40X024,Active
27070111,27X058,Active
42120039,42X015,Active
13010758,13X091,Active
17010454,17X017,Active
31150460,31X136,Active
34010778,34X065,Active
29350042,29X034,Active
43280075,43X103,Active
14130109,14X042,Active
19011722,19X146,Active
16510189,16X144,Active
31010721,31X233,Active
42130037,16X675,Active
47010233,47X003,Active
44190139,44X020,Active
32100025,32X048,Active
35290110,35X008,Active
21140038,21X047,Active
17340005,17X047,Active
2080106,02M17,Active
25011109,25X014,Active
42170293,42X033,Active
25070178,25X125,Active
13011032,13X387,Active
28030064,28X011,Active
46010629,46X013,Active
22030059,22X043,Active
30120101,30X053,Active
16020078,16X375,Terminated
42190328,42X001,Active
16120310,16X111,Active
9140043,09X042,Active
16300212,16X199,Active
15011144,15X154,Active
24010174,24X083,Active
5011796,05X184,Active
16060126,16X644,Active
17070395,17X001,Active
16280295,16X1176,Active
13500001,13X069,Active
44270539,44X035,Active
42190379,42X018,Active
29011205,29X166,Active
23011333,23X029,Terminated
40010288,40X019,Active
31250018,31X513,Active
31080537,31X439,Active
31013076,31X033,Active
17130006,17X019,Active
22150004,22X118,Active
45030163,45X003,Active
10430157,10X113,Active
39210094,39X008,Active
26220011,26X055,Active
21150143,21X092,Active
34010967,34X099,Active
21180040,21X070,Active
13470356,13X249,Active
26270101,26X022,Active
38110054,38X066,Active
15040044,15X031,Active
12100015,12X087,Active
5011814,05M13,Active
35260049,35X070,Active
42230025,42X021,Active
35010374,35X031,Active
4170011,04X129,Active
3020238,03X025,Active
42190197,02X210,Active
17010635,17X060,Active
16050375,16X369,Active
19011434,19X022,Active
28130416,28X171,Active
9050180,09X018,Active
27240170,27X017,Active
2280046,02X014,Active
26080145,26X152,Terminated
27030021,27X020,Active
35320074,35X076,Terminated
14011170,14X001,Active
39050180,39X044,Active
15530088,15X193,Active
34140026,34X055,Active
26080221,26X126,Active
6011482,06X008,Active
15400024,15X029,Active
25020032,25X158,Active
25011539,25X198,Active
16190377,16X737,Terminated
16420285,16X099,Terminated
18060067,18X083,Active
16180200,16X565,Active
45090373,45X035,Active
19011168,19X012,Active
31080933,31X443,Active
36070066,36X060,Active
16130503,16X534,Active
11010337,11X077,Active
13010935,13X091,Active
3010790,03X110,Active
9010636,09X113,Active
18160112,18X097,Active
7050027,07X023,Active
16240242,16X854,Active
15660037,15X036,Active
31012174,31X026,Active
19410019,19X061,Active
28010109,28X157,Active
7010682,07X075,Active
17140042,17X014,Active
42010141,42X006,Active
23011675,23X003,Active
16170049,16X714,Active
19010199,19X009,Active
24010794,24X085,Active
9010248,09X007,Terminated
36010256,36X006,Active
38010227,38X059,Active
19011026,19X009,Active
23011936,23X103,Active
38080008,38X030,Active
34190067,34X039,Active
2150073,02X063,Active
12010430,12X026,Active
15630155,15X143,Active
34200049,34X027,Active
5012093,05X095,Active
25070290,25X183,Active
43010036,43X018,Terminated
23011059,23X001,Active
27030089,27X131,Active
41250016,41X007,Active
6100003,06X030,Active
13420167,13X038,Active
9080156,09X136,Active
5010076,05X136,Active
43090247,43X043,Active
9170363,09X025,Active
34160059,34X113,Active
16420277,16X183,Active
20010462,20X001,Active
16140277,16X345,Active
15330231,15X013,Active
20110098,20X057,Active
37010399,37X011,Active
25010706,25X254,Active
4200003,04X054,Active
42190013,42X086,Terminated
16500534,16X400,Active
24210056,24X014,Active
9011093,09X125,Active
38150032,38X058,Active
43280046,43X025,Active
6010427,06X005,Active
22011000,22X001,Active
22012238,22X209,Active
18010189,18X044,Active
2080170,02X010,Active
47070080,47X027,Active
31010647,31X004,Active
40010129,40X020,Active
16320069,16X1065,Active
2010669,02x00,Active
36010239,36X005,Active
4010424,04X120,Active
41170013,41X014,Active
9090020,09X175,Active
16060114,16X432,Active
16390604,16X580,Active
35010358,35X093,Active
48140088,48X073,Active
2080039,02X010,Active
2011171,02X068,Active
16570323,16X878,Active
16570279,16X878,Active
15490045,15X083,Active
7210050,07X014,Terminated
13010803,13X129,Active
21060254,21X001,Active
14150014,14X167,Active
46150177,46X016,Active
5310003,05X026,Active
5480138,05X193,Active
7011522,07X092,Active
18130167,18X019,Active
31080844,31X438,Active
12100017,12X036,Active
31013093,31X381,Active
2240121,02X144,Active
31012597,31X057,Active
10450068,10X022,Active
16280319,16X546,Active
7350264,07X091,Active
22400004,22X067,Active
11010247,11X002,Terminated
15200281,15X142,Active
23011922,23X114,Active
24120161,24X057,Active
9140140,44X051,Terminated
16390409,16X195,Active
29010970,29X001,Active
14400064,14X022,Active
7100009,07X013,Active
11070119,11X005,Active
42170270,42X096,Active
10410082,10X126,Active
12100192,12X036,Terminated
16010515,16X112,Terminated
19011400,19X016,Active
18060111,18X013,Active
44270106,44X063,Active
21010157,21X045,Active
31013520,31X414,Active
17110085,17X103,Active
44250042,44X135,Active
6050452,06X189,Active
14130081,14X162,Active
6100033,06X030,Active
31012236,31X122,Active
25060505,25X122,Active
35120085,35X051,Active
30010781,30X101,Active
9060079,09X074,Active
48100210,48X045,Active
15470060,15X153,Terminated
22200037,22X054,Active
28011138,28X028,Active
19390042,19X120,Active
35170094,35X106,Terminated
16520650,16X016,Active
10240024,10X135,Active
26010577,26X127,Active
41200237,41X027,Active
34070026,34X056,Active
36070147,36X065,Active
25061278,25X233,Active
23020075,23X188,Active
7350323,07X004,Active
16070158,16X823,Active
18010614,18X009,Active
40010550,40X044,Active
47110010,47X009,Active
27270069,27X072,Terminated
42070334,42X028,Active
21100038,21X029,Active
42110168,42X042,Active
25010247,25X008,Active
35070045,16X507,Active
41100031,41X005,Active
30200280,30X053,Active
17270138,17X113,Active
41010768,41X059,Active
23040005,23X033,Active
39010643,39X035,Active
25012020,25X080,Active
31210001,31X464,Active
34010854,34X025,Active
16380106,16X075,Terminated
16220379,16X392,Active
16500421,16X855,Active
4210107,04X069,Active
32120010,32X058,Terminated
13010652,13X004,Active
25061008,25X087,Active
28130377,28X038,Active
4010401,04X119,Active
16080022,16X033,Active
19330568,19X118,Active
24010281,24X022,Active
28390095,28X078,Active
21360024,21X033,Active
16180130,16X1067,Active
31210016,31X007,Active
44220365,44X126,Active
31080448,31X504,Active
16170821,16X623,Active
2200044,02X153,Active
7010846,07X001,Active
9180216,09X135,Active
44300031,26X060,Active
11010725,11X004,Active
13500007,13X247,Active
42190419,42X087,Active
25010776,25X152,Active
22011326,22X152,Active
46220053,46X105,Active
21120029,21X048,Active
26090271,26X041,Active
12010782,12X002,Active
3010655,03X028,Active
23030119,23X029,Active
40010151,40X001,Active
34060052,34X038,Active
32070053,32X001,Active
4070066,04X121,Active
22340102,22X062,Active
48070019,48X059,Active
32010079,32X001,Active
28250046,28X017,Active
30010775,30X036,Active
16510058,16X1040,Active
5400044,05X113,Active
11070036,11X005,Active
13400018,13X040,Active
5480128,05X217,Active
3010371,03X110,Active
5011786,05X065,Active
21290002,21X077,Active
21060134,21X001,Active
9190301,09X021,Active
43270182,43X140,Active
4210155,04X011,Active
9180250,09X194,Active
19010385,19X211,Active
13010827,13X292,Active
23010292,23X011,Active
27010672,27X036,Active
25060709,25X169,Active
5011851,05X095,Active
9180245,09X025,Active
16160092,16X711,Active
27290013,27X139,Active
25011958,25X192,Active
14040006,14X037,Active
35070139,35X034,Terminated
34180001,34X061,Active
2030233,02X027,Active
48200126,48X077,Active
16020195,16X051,Active
5310002,05X045,Terminated
34010996,34X096,Active
5140008,05X139,Active
2080201,02X207,Active
6390069,06X016,Active
16190461,16X1509,Active
16280251,16X402,Active
35010346,16X507,Active
16050770,16X184,Terminated
44010578,44X004,Active
9070622,09X120,Active
22011878,22X120,Active
42170245,42X008,Active
1010851,01X065,Active
16240532,16X364,Terminated
5011628,05X003,Active
13160024,13X064,Active
16390519,16X192,Active
43300014,43X094,Active
16220408,16X809,Active
18240062,18X012,Active
40060004,40X007,Active
22011084,22X041,Active
30190108,39X080,Active
16280329,16X145,Active
10320269,10X019,Active
16570054,16X783,Active
42110275,42X027,Active
27190005,27X022,Active
15200156,15X066,Active
29360044,29X024,Active
22011428,22X067,Active
21170013,21X024,Active
20110099,20X093,Active
6210001,06X257,Active
15530040,15X193,Active
6080119,06X117,Active
15340154,15X044,Active
16480049,16X042,Active
44290219,44X062,Terminated
13011052,13X016,Terminated
19540040,19X035,Active
15160017,15X034,Active
23030021,23X151,Active
15660050,15X036,Active
27070207,27X058,Terminated
7330085,07X008,Active
22080009,22X117,Active
46070322,46X068,Active
9180153,09X025,Active
37010447,37X002,Active
46130158,46X003,Active
19020002,19X051,Active
34010486,34X099,Active
16250287,16X582,Active
6011052,06X010,Active
46150106,46M04,Active
14240007,14X167,Active
27120041,27X021,Active
25050177,25X041,Active
12100031,12X036,Active
4040484,04X023,Active
22011806,22X083,Active
31150024,31X035,Terminated
34070103,34X039,Active
22011887,22X124,Active
16490386,16X906,Active
17070365,17X001,Active
43060021,43X093,Active
11010231,01X012,Active
6010078,06X006,Active
35240159,35X048,Active
25060611,25X117,Active
26320057,26X008,Active
41100078,41X005,Active
19160037,19X108,Active
4070335,04X024,Active
19330694,19X161,Active
10430212,10X113,Active
47040048,47X021,Active
27110049,27X028,Terminated
25020166,25X220,Active
44010326,44X042,Active
7330011,07X104,Active
2280111,02X191,Active
4100018,04X078,Active
35010371,35X093,Active
30010762,30X036,Terminated
14230029,14X053,Active
37010422,37X011,Active
12010624,12X001,Active
28010613,28X003,Active
2200059,02X132,Active
35080368,35X091,Active
31011746,31X221,Active
26010936,26X025,Active
18110082,18X024,Active
25011555,25X233,Active
5180092,05X110,Active
23011870,23X083,Active
5130015,05X109,Terminated
36050020,36X025,Active
12080017,12X059,Active
47010537,47X066,Active
28400044,28X025,Active
25010853,25X029,Active
7011584,07X126,Active
16210356,16X098,Active
5010155,05X099,Active
46270026,31X479,Terminated
40200001,40X013,Active
16360388,16X730,Active
46010780,46X031,Active
16220446,16X492,Active
5011042,05X162,Active
27160153,27X132,Active
10010570,10X001,Active
16500299,16X855,Active
16230177,16X800,Active
18090092,18X089,Active
48010940,48X005,Active
32100116,32X052,Active
24010443,24X059,Active
17240233,17X120,Active
7260196,07X007,Active
21100037,21X147,Active
30010804,30X033,Active
4020014,04X003,Terminated
26180078,26X119,Active
3210025,03X014,Active
19040073,19X225,Active
26010795,26X037,Active
34280180,34X013,Active
6490069,06X204,Active
10011064,10X002,Active
24010999,24X068,Active
16340143,16X274,Active
13380621,13X030,Active
2011325,02X119,Active
16040422,16X013,Active
15010934,15X040,Active
43010361,43X098,Active
19330230,43X035,Active
9190001,09X200,Active
16360296,16X194,Active
